en,fi,position,score,rel_score,ratio_score,index,correctness,freqs
leon,nathan,3,0.4968824312462152,0.1107230604478988,0.8177714619741456,5909,no,2590
ucla,yliopistosarjan,9,0.6059954442333624,0.0638150750741338,0.9047266753288512,7625,no,1145
cluster,tähtijärjestelmä,0,0.4863057655836704,0.0,1.0,6853,no,103673
colombian,argentiinalainen,2,0.76247199124281,0.0260107238657183,0.9670116752500552,7260,no,700
ton,konttialus,5,0.5589394909267495,0.0861793191426808,0.8664132593910789,7453,no,170083
tibetan,tiibetiläisen,0,0.7467899349149777,0.0,1.0,7575,no,2275
forcing,pakotettua,9,0.6171707950054811,0.0574217666186784,0.914879336231593,6113,no,133762
flooding,tulvissa,7,0.7108026522072362,0.0723444028153563,0.9076234758831222,7271,no,88829
releasing,julkaistavan,7,0.5444101610264547,0.0492973411250557,0.9169669560407956,6585,no,125720
varieties,vierasperäisiä,8,0.5186582638764523,0.0558657055548876,0.9027617496791592,6536,no,245288
myth,tarustoa,8,0.6221847676866207,0.119796403668315,0.8385452242008322,6966,no,112435
remarks,kommentoi,1,0.6149344196942994,0.0212735120331037,0.9665620138130896,6311,no,133993
commanders,komentajaa,2,0.7424613421713735,0.0460805145911857,0.941562373390838,6555,no,31867
theatres,elokuvateattereista,7,0.677629046175894,0.0454461205789866,0.9371488295152683,7708,no,34249
invitation,tilaisuus,6,0.542443863453332,0.1697280795486742,0.7616754195156547,7080,no,154220
happening,hetkeen,8,0.5451839231680191,0.0703460720242321,0.8857146319859511,7066,no,467658
custody,elinkautisen,1,0.626026657466497,0.0127262577176527,0.9800763997860052,7649,no,128667
fusion,fuusioreaktio,4,0.4992456968181335,0.0582344106612494,0.8955399306989567,6203,no,76200
hybrid,yhdistelmä,9,0.4421756408096879,0.1032764129528029,0.8106590446577122,5891,no,170137
bread,viiniä,8,0.6096269273760578,0.1000449344346102,0.8590264884120472,7027,no,314792
misleading,harhaanjohtavia,4,0.693498751879312,0.033822960032898,0.9534965621417052,7366,yes,91104
advertisement,mainosta,2,0.7082661643381105,0.0476483719518567,0.9369659271460564,6935,no,112230
twentieth,jälkipuoliskon,2,0.6532716424568359,0.021631196575497,0.967949169384868,6162,no,52032
bee,lintu,3,0.4110379505342288,0.0146587023430634,0.9655653803148674,7131,no,59238
capability,asejärjestelmiä,4,0.6160256437305927,0.018358081671023,0.9710615500746004,7579,no,292938
rulers,hallitsijat,0,0.8265025867478825,0.0,1.0,6256,yes,52050
nigerian,nigerialainen,0,0.6783935006650931,0.0,1.0,6051,no,2582
impressed,kehunut,8,0.6226395436017063,0.0681654798273055,0.9013245742062695,6447,no,263477
aux,îles,7,0.5122888561963631,0.045045067770715,0.9191775956322804,6758,no,7780
portsmouth,southampton,2,0.7321496914553841,0.0305341623862385,0.959964850137526,7038,no,982
lat,vilnius,1,0.3320751731565353,0.0922167558668027,0.782657294285392,6116,no,7774
par,au,1,0.4515703637589685,0.1008456160393082,0.8174462366636578,7464,no,115405
specimens,fossiileista,2,0.6329813696858182,0.0422538918670813,0.9374234518352814,7554,no,46609
ham,fulham,1,0.4937738090050544,0.1119890741533422,0.8151272102221901,7414,no,44321
seoul,tianjinin,9,0.6318380803336695,0.0495170272748589,0.9273256680372478,6170,no,1115
macdonald,stewart,2,0.6809317905602303,0.0709639203557294,0.9056199957979796,6684,no,664
mohammad,mohammed,6,0.7296649548519838,0.0317436329246797,0.9583093316331353,7257,no,712
defenders,puolustuksen,3,0.6399743899725503,0.0817248726662411,0.8867604875091244,6091,no,48721
wonderful,hauska,1,0.6168675574874531,0.0049440486499414,0.9920489604871592,7398,no,1173390
forcing,pakottanut,7,0.6357888176797359,0.0388037439444236,0.9424782510927794,6113,no,133762
princes,hallitsijaa,6,0.6245348222706909,0.0581046007784963,0.914882441862269,7546,no,22299
memphis,tennesseessä,3,0.6495285333144537,0.0484663283177235,0.9305634883838674,5996,no,10784
operas,oopperoita,0,0.7748987027646893,0.0,1.0,7431,no,14478
mixture,sekoituksen,3,0.7055439645640602,0.0227715283564831,0.9687339778189128,6335,no,274176
witnesses,syyllisiä,9,0.6221195892162503,0.0811208753197676,0.8846470312636384,6949,no,128917
laser,elektromagneettinen,5,0.6273328190841079,0.0744585994372577,0.8939020947361571,6115,no,285707
rhodes,caird,6,0.4891981540900476,0.1439056295669325,0.7726982000712516,7152,no,1372
exploration,geologista,4,0.5647564698259756,0.0465510438754438,0.92385003810344,5949,no,195202
spa,matkailusivusto,4,0.3914282962801838,0.065121077367572,0.8573624647707538,7100,no,165022
nicolas,nicolas,0,0.7699230930186107,0.0,1.0,7324,yes,1070
aunt,veljentytär,8,0.761060721968861,0.0280562881906778,0.9644459721062082,7483,no,65845
complaints,loukkauksia,7,0.6130493060200611,0.059390525921395,0.9116790482950368,6086,no,241048
nottingham,manchesterissä,4,0.7470437649802373,0.0177957485979511,0.9767327023747814,6904,no,1490
jin,jing,6,0.7369376491016026,0.0520953515921362,0.9339756999436872,6452,no,3374
accidents,onnettomuus,6,0.7415198460266499,0.0812514106885367,0.9012466587458062,6149,no,226715
circles,samansuuntaisia,4,0.4774051833394893,0.0620508800946039,0.8849750993628699,6583,no,160387
preference,valinnalle,4,0.5224638359355086,0.0253948058029843,0.95364715664172,6776,no,198338
minimal,minimaalista,6,0.5550117461246358,0.0254138992250236,0.95621506487758,6077,no,282593
complement,vahvuus,4,0.4455522232833837,0.0198212534203956,0.9574078575324302,6544,no,144296
monroe,jeffersonin,5,0.5958291928729214,0.0194656222125582,0.9683637473690496,6229,no,3856
bedford,chesterin,1,0.6713476814659907,0.0161451231821596,0.9765159386789182,7588,no,1136
deeply,henkisesti,9,0.5025787438408893,0.1972306349299382,0.7181652019634807,6238,no,306771
rescued,pelasti,1,0.7362828831975683,0.0258255620902669,0.9661130089163188,6011,yes,59230
newman,mills,7,0.6309692973850913,0.056657203486909,0.9176046830436868,7122,no,1632
genuine,epätietoisuutta,6,0.5545938217252704,0.0414651168822177,0.9304345355862148,7701,no,377106
folklore,kansantarinat,8,0.6577450474239496,0.0811587484044961,0.8901633083187747,7543,no,23133
algorithm,lausekkeen,9,0.6595946327391146,0.104157379587383,0.8636240849040714,6024,no,99003
prussian,preussilaiset,9,0.7288034540128888,0.0702712164565011,0.9120592617267888,7161,no,208
colored,valkoisena,7,0.6703442203694087,0.0442628209800434,0.9380599148638976,5987,no,211958
barrel,piipussa,4,0.5802119639498207,0.0496302064667228,0.9212021538127556,7410,no,117841
marsh,ruohottunut,5,0.4096579669566541,0.0460376517153973,0.8989728015170383,6286,no,17766
phrases,ilmaisuja,7,0.6170079917388568,0.1342325776529658,0.8213187850575806,6774,no,222733
budapest,budapestista,5,0.7670282583773416,0.0326885487743831,0.9591248445924166,6271,no,1009
horizontal,vaakatasossa,3,0.7221114672121098,0.0321063188568807,0.9574309709345096,6150,yes,115365
creatures,olennot,1,0.7370521280191218,0.0099258946803217,0.9867119321068492,6983,yes,191788
illustrates,kuvaavaa,7,0.5414665341444254,0.0941000160744991,0.8519430954286599,7564,no,81788
outline,yleiskuvan,2,0.5115615875479427,0.0157971572192521,0.970044761036008,6863,no,145869
discrimination,syrjinnästä,4,0.6603326671297544,0.0920035341455225,0.8777095479526729,6063,no,170631
collector,kokoelmissa,2,0.4967276608281898,0.091645474540602,0.8442391927307172,6852,no,96798
uci,etappikilpailuissa,4,0.6552757703176715,0.0250175558582329,0.963225339870872,7611,no,553
dressed,pukeutunutta,3,0.676334049418173,0.0494470378205214,0.9318705892314616,7273,no,217155
breast,rintojen,4,0.57754648385337,0.0492917695034312,0.921364452090364,7144,yes,454167
dragons,lohikäärmeen,8,0.4963093413881761,0.0764223896331556,0.8665651202931006,6482,no,31852
mistakes,asiavirheitä,2,0.6515581098336672,0.0618770561749335,0.9132688447065032,6940,no,294825
curve,muutosnopeus,5,0.586447133975086,0.0404705885113058,0.9354451356857528,6147,no,154360
reliability,luotettavien,7,0.6897968253212955,0.0986254620120149,0.8749078208511876,6825,no,167753
iso,standardi,6,0.6015037867008073,0.0743433547701861,0.8899997496351372,6351,no,9651
advised,luvannut,7,0.6352303369137738,0.0564420057976051,0.9183977697064616,6703,no,260125
submit,suostuta,6,0.5903396621523771,0.0518362325369845,0.9192803202897252,6303,no,444189
directing,ohjasi,1,0.6760443334294697,0.0096575050273637,0.9859158828433392,7373,no,80863
duration,kestoltaan,8,0.6068049193124061,0.067888039652051,0.8993793565650248,6198,no,250646
encountered,kohdanneet,4,0.5488555559057183,0.0744444075177152,0.8805640752666914,6290,no,154785
ton,tonnia,2,0.5884414897958036,0.0566773202736268,0.912144368775223,7453,no,170083
referendum,parlamentti,8,0.6887867175862057,0.1279602408456712,0.8433293940985712,6669,no,55261
circles,suuntaisia,5,0.4770828133093883,0.0623732501247049,0.8843775158858229,6583,no,160387
creature,hirviötä,2,0.667546727917288,0.0751620584164713,0.8988000952735532,7600,no,143604
fires,räjähdysten,5,0.6148659447783942,0.0352929921725517,0.9457163623127824,7015,no,121769
advertisement,mainos,1,0.7304421588668153,0.025472377423152,0.9663025696685624,6935,yes,112230
operators,tietoliikenteessä,9,0.5445918138525108,0.1485696413454896,0.7856637292345533,5905,no,233328
armoured,panssarivaunua,1,0.7684987276810525,0.0227342114461902,0.9712673596839044,7102,no,9377
sec,piste,9,0.3518819182174532,0.1146356493490383,0.7542736708780006,6661,no,54103
algorithm,algoritmit,6,0.7143667837472815,0.0493852285792161,0.9353386599548436,6024,no,99003
occasional,satunnaisissa,1,0.5581323116604213,0.0799517186638104,0.874700329636546,6096,no,167904
travelled,matkasivat,8,0.6342600853110647,0.1806697587000407,0.7783002303477075,5877,no,71734
viii,iii,7,0.7061656815514747,0.0892885827183935,0.8877514563325023,6158,no,10280
brad,kevin,9,0.6587274134358216,0.0432556965193995,0.938380716136947,6249,no,8647
afraid,uskaltaisi,5,0.6503603666935485,0.0534303747043838,0.9240820153469828,6208,no,401203
comparable,verrattuna,2,0.5752985371070211,0.0134928237773453,0.9770838625127258,6104,no,176111
llc,sisaryhtiö,2,0.6189672911339124,0.0107768062054818,0.98288700719703,7334,no,18476
compatible,yhteensopivien,7,0.7593643708350823,0.048614472026552,0.9398319987508916,7510,no,183911
für,geschichte,5,0.7114764419976096,0.0679132945240671,0.9128634990407288,7147,no,0
richards,taylor,2,0.6775570556402968,0.0289368895925108,0.959041560387364,6769,no,1736
arcade,playstationin,8,0.6245584078631691,0.0307047481561473,0.9531413480613242,6479,no,45634
manuscripts,kokoelmia,9,0.620658470651045,0.0388944490977479,0.941029069945499,6567,no,44759
ira,terroristijärjestön,4,0.4270412417040373,0.2264270903951664,0.653499520523372,7676,no,10041
pastor,saarnaaja,2,0.6892187613794405,0.0509544616868351,0.9311587340653192,6672,no,103447
walsh,sullivan,7,0.6746849911938457,0.0628952006128155,0.9147276441104564,6995,no,909
avoided,välttäen,2,0.6474035415672872,0.0229748584515361,0.9657285222034436,7301,no,171596
edu,//www,6,0.5683093278379994,0.0321326247544188,0.9464850438652967,6136,no,46819
bruno,stefano,8,0.5569244005117053,0.0948433644347777,0.8544828855680439,6941,no,2193
stored,varastoituu,9,0.5984055968460842,0.0985942771657835,0.8585447704627494,5883,no,340200
pace,hidasti,9,0.4935281115572722,0.1047727079037758,0.8248828941966759,6390,no,360907
sherman,ewell,8,0.5720367212279869,0.1776089189558519,0.7630761663440127,7367,no,2257
mcdonald,murphy,4,0.6300269771710633,0.1193162944364614,0.8407721815123544,6329,no,1663
portions,osin,3,0.5439209266767101,0.0916619409860447,0.8557828638095367,6006,no,142431
operators,operaattoreiden,3,0.630005917983631,0.0631555372143694,0.9088876960183409,5905,no,233328
verify,tarkistaa,2,0.6871713514082007,0.0560035676613623,0.9246428179633976,5967,yes,182733
authorized,hyväksyi,7,0.5422295053159916,0.0177333883872499,0.9683311366044768,6277,no,207847
mhz,taajuudet,9,0.6312116117667197,0.1205474424283262,0.839646171528451,7097,no,3402
petition,lakiesityksen,9,0.6190531180868771,0.1054201349743398,0.8544871953120511,7230,no,149386
kit,valmistajan,0,0.4219206570555651,0.0,1.0,6309,no,288807
joel,rick,5,0.5991810166417559,0.0594095966703143,0.9097928280946158,6378,no,2747
dissolved,hajotettua,2,0.5859743565148118,0.054631729305729,0.9147186851405692,6061,no,54554
divorced,avioituivat,0,0.7845017322724739,0.0,1.0,6564,no,65435
trace,oletettua,3,0.4347634712541399,0.0373707191928585,0.9208472507414104,6900,no,137102
angry,suuttunut,1,0.6872419424041529,0.0026279542352578,0.9961906523997358,6245,no,265826
settle,palaamaan,9,0.5549989964069162,0.0953055017081573,0.8534448062647527,6633,no,262045
vista,dos,4,0.4769618850001845,0.2410971870685734,0.664237670065274,7515,no,33410
trend,hiipumassa,8,0.5149773415884091,0.0920567267277505,0.8483499830856199,6492,no,498311
stronger,vahvempi,0,0.7125753652943554,0.0,1.0,5850,yes,349797
sixteen,kahdeksantoista,5,0.7385397092958923,0.0450862542378001,0.9424645732327608,5951,no,62210
nottingham,nottinghamin,1,0.7617155335702306,0.0031239800079578,0.9959155091329648,6904,no,1490
egg,munat,2,0.627224958290534,0.0212087039244792,0.9672924075964356,6020,yes,233657
entrepreneur,myyntijohtaja,6,0.6354732876889913,0.1539390827844693,0.8049953502855012,6804,no,108276
disasters,luonnonkatastrofit,0,0.6548516633985758,0.0,1.0,7473,no,91157
agreements,sopimuksista,6,0.7527562743407002,0.0602394474509563,0.9259043487729524,7548,no,225600
inventor,keksijän,2,0.6819355955720117,0.1749990523859614,0.7957848328306314,6975,no,40147
vinyl,vinyyliversion,9,0.7326707585497985,0.0612965028447111,0.9227971909861232,6287,no,112348
catalina,veinticinco,9,0.4636117014905205,0.0851211406447296,0.8448768979937432,7471,no,781
memories,muisti,7,0.5831831452062899,0.1211839753973694,0.82795338985512,6178,no,305843
manufacture,valmistuksen,0,0.7909361083878264,0.0,1.0,7252,no,157456
reserved,poikkeuksena,8,0.4800242571772863,0.0649218898830837,0.880865494263433,6839,no,142397
fac,vertaisarviointia,0,0.648050454033314,0.0,1.0,6773,no,4594
kilometers,lounaaseen,9,0.6837569685960778,0.1343073236148078,0.8358230216211597,6385,no,86652
quiet,rauhallisella,7,0.6005380654833695,0.0661788025158133,0.9007392707575916,6664,no,424884
decrease,väheneminen,5,0.684179886615005,0.0148123492124957,0.9788089932144094,6838,yes,353877
shallow,merenpohjassa,4,0.6123813637914733,0.0261035482213473,0.9591164211867498,7486,no,108851
illustrate,kuvaama,2,0.5798693324705377,0.0542205406441099,0.9144907639389054,6276,no,119205
arctic,arktisen,0,0.72559084150855,0.0,1.0,6219,yes,17087
battalions,pataljoona,5,0.804982562290021,0.0186021783636175,0.9774131580572342,7502,no,9552
speedway,raceway,4,0.5604001611973727,0.0266795267998428,0.9545555273921018,6468,no,6178
header,ikilinkki,5,0.5296593164514982,0.0333301222837636,0.9407979617545956,5913,no,102354
mature,kypsät,4,0.5422505555797326,0.0409910715730579,0.9297185425992928,7141,no,232502
rod,pyöriessä,6,0.4002297919757243,0.0337130481444707,0.9223099334116612,6022,no,113157
vcard,"inline,title}}",7,0.6605329473644321,0.0424708096567771,0.939586653367635,5957,no,309
telugu,hindinkielisessä,9,0.5951269290999908,0.0730865771292699,0.8906239151888764,6886,no,1902
tubes,putket,1,0.6400834416366792,0.0216053665838636,0.9673481456608488,7382,yes,102654
observer,observer,7,0.4326628963679494,0.0687536499059757,0.8628811705220125,6119,no,57335
ruins,raunioitui,2,0.7697183787546913,0.0330057255798292,0.9588828522756372,6048,no,75473
consequence,vuoksi,7,0.5470985831525049,0.0824193082648307,0.8690755109767145,6680,no,216076
albany,yorkin,1,0.6223736468588746,0.017768664134023,0.9722426344441084,6189,no,3064
pond,järveä,1,0.6248883620751159,0.0327229029950788,0.9502397468942598,6458,no,114161
jam,pimp,2,0.5061102248450168,0.0106903565414642,0.9793143488484786,6416,no,79059
tribune,sanomalehti,7,0.5365968862069919,0.0754749471379421,0.8766893965280573,6674,no,3120
avoided,vältti,3,0.6297664920277956,0.0406119079910277,0.9394194264166515,7301,no,171596
sick,sairas,0,0.6546816598806757,0.0,1.0,6598,yes,422989
kurt,manfred,2,0.5692503020077896,0.0755831545127018,0.8827865493819954,6221,no,3530
orlando,miami,1,0.6285274724423822,0.0630794602023415,0.9087929035628316,5853,no,19460
für,wissenschaft,7,0.7100253489617989,0.0693643875598778,0.9110016666764912,7147,no,0
roberto,gustavo,2,0.7181436381870052,0.0924260680256328,0.8859739423799949,6835,no,670
prevention,ehkäisemiseksi,4,0.6872984538551086,0.0261799614570458,0.9633065823784006,6655,no,259928
forget,unohda,1,0.5934982542221652,0.0087599629363935,0.9854548054525136,6395,yes,726877
rafael,gustavo,9,0.6876126828595918,0.0362972558034287,0.9498594315883192,7282,no,1030
vatican,vatikaanivaltion,5,0.7381150029728294,0.0594450096202265,0.92546641170367,7542,no,1114
pastor,pastorin,4,0.6737724575393129,0.0664007655269627,0.910290235504754,6672,yes,103447
eliminate,heikentäisi,6,0.6333256739005475,0.0557028760598903,0.919157375898156,7308,no,372089
monkey,viidakko,9,0.4792390767466101,0.0632878918343293,0.8833460906102635,7424,no,58137
hybrid,kehittyneempi,8,0.4428372028184372,0.1026148509440536,0.8118719138809297,5891,no,170137
tuesday,lauantaina,4,0.7342762808075036,0.0224628395022431,0.970316270297948,7117,no,16279
forget,tiedä,2,0.5921282469991975,0.0101299701593612,0.9831800216738358,6395,no,726877
kenny,richie,3,0.655938236149452,0.0199612911231619,0.9704670734070348,6362,no,3023
kosovo,kosovoa,6,0.7236912998055781,0.0446857587309504,0.9418439706983702,6694,no,455
crop,viljelmien,6,0.5529885908035879,0.0481141322203684,0.9199568886024646,6843,no,180772
superman,supersankareiden,9,0.6449786616826019,0.083225153518025,0.8857117310006186,7259,no,7316
crowned,kruunasi,4,0.5966696348318639,0.1076176242614166,0.847196406193736,7294,yes,33215
lighthouse,majakka,0,0.7590100980234564,0.0,1.0,6785,yes,21648
tribal,intiaaniheimot,4,0.5384030304529339,0.0896607837955183,0.8572425575850006,5980,no,99559
systematic,systemaattiset,3,0.6103254684718133,0.0396078172553331,0.939058641671168,7583,no,95151
algebra,matematiikassa,0,0.7537645622058038,0.0,1.0,7173,no,22084
trainer,nyrkkeilijä,9,0.5413835979043473,0.0496973528447431,0.9159212409370314,6877,no,182315
berry,beau,2,0.5036088630168292,0.0178592324229462,0.9657520132504274,7232,no,76122
prussian,preussilaisen,1,0.7879874902241203,0.0110871802452696,0.9861249759815852,7161,no,208
lat,>>,6,0.3232296751657475,0.1010622538575904,0.7618096245897913,6116,no,7774
viewing,katseltavaa,6,0.600248683368499,0.0824545265995231,0.8792234672466455,7016,no,282840
ulster,irlantilaisen,5,0.6454479893218084,0.1119114969017405,0.8522346403030229,6725,no,557
larvae,toukalla,9,0.6885788378179123,0.0942938626488862,0.8795540289083241,7175,no,26769
silva,santos,6,0.6787936574766984,0.0395527774820141,0.9449391330461778,6572,no,1156
entities,valtioita,4,0.5594150668883859,0.0770497164045529,0.8789411159468817,7168,no,185095
passion,intohimojen,9,0.5434256106282092,0.073899439793122,0.8802908779699044,5848,no,412537
venus,venus,0,0.7344204907178327,0.0,1.0,7440,yes,4730
claire,katherine,8,0.6500718750990558,0.0618928207832474,0.9130675704270046,6939,no,3036
browns,bruinsin,7,0.6488705054285587,0.0560728293071665,0.9204576785903118,7573,no,16316
blade,terä,1,0.5837746236535919,0.0099902551920334,0.9831747286712949,6498,yes,130603
dialect,murretta,4,0.7680753057418406,0.0488161174617618,0.9402416085232972,5852,yes,28135
publicity,mainosten,6,0.5755664580630574,0.0729896768567474,0.887458196867149,7101,no,118875
productive,ahkeran,4,0.4886952519980994,0.0556506672443084,0.8977659879920472,7064,no,264497
ussr,neuvostoliittolais,7,0.7567567648723212,0.0859585497297813,0.8979981160418716,6114,no,833
watts,wattin,4,0.4372015641917728,0.0503707436213683,0.8966907209162654,7104,no,36810
disabled,pyörätuoliin,9,0.4772230992628962,0.0657109051045349,0.8789707320301401,6626,no,210179
lit,taivas,1,0.4790093266869469,0.0019879462087218,0.9958670322666194,6897,no,124561
sociology,sosiologian,0,0.8583946304699815,0.0,1.0,7577,yes,32293
louisville,louisvillen,5,0.6964572814043568,0.0100138450872714,0.9858255423162152,6431,no,8400
kitchen,huoneen,6,0.6403828613194524,0.040890499963909,0.93997930597656,5862,no,756155
annie,julianne,2,0.6686562634249127,0.0409829568797932,0.9422481794873232,6737,no,3876
developers,kehittäjien,2,0.643051088917618,0.0911840695334745,0.8758108100872858,6216,no,367394
penn,syracusen,0,0.5861080112754642,0.0,1.0,5924,no,3642
mutual,keskinäisen,0,0.5826478748432896,0.0,1.0,5843,no,224155
wagner,wagneriin,6,0.569336943142642,0.1250038434261561,0.8199675925075874,6557,no,1247
thursday,perjantaihin,6,0.7275665533930993,0.0515386354491307,0.933848938259905,6723,no,15636
instructor,opettajaksi,3,0.6542620499383172,0.0176300614776709,0.9737605767680226,6562,no,181012
dinner,juhliin,2,0.6409320982288786,0.0431868853596026,0.9368722599494756,6185,no,619310
wwe,smackdownin,3,0.6843731349991966,0.1234424645182368,0.8471897985233537,6806,no,11229
intense,voimakasta,0,0.6680179902499397,0.0,1.0,6251,yes,322515
puppet,nukkea,6,0.3773090869685503,0.0616894480432922,0.8594768703689908,7612,no,36505
alphabet,aakkosiin,7,0.7273607435773004,0.0522883859263523,0.9329334389693468,7377,no,42784
alto,saksofoni,5,0.500724378722128,0.0136401324382569,0.973481583308527,7370,no,8160
pablo,joaquín,7,0.674672009892139,0.1104646787977468,0.8593051625417313,7466,no,1621
jeffrey,tim,8,0.6181913846252666,0.0458900611192428,0.9308969382997968,7112,no,2050
unofficial,epävirallisena,8,0.6397503280706913,0.0908250425028734,0.8756801198600933,6783,no,34310
joins,saapuu,9,0.5531905934621926,0.0996380175581701,0.8473749221829644,6627,no,88974
cage,matsissa,7,0.4699929362394747,0.1148363260800707,0.8036412787817632,7559,no,94136
hide,piilotella,6,0.6338839279680144,0.0905276027484721,0.8750329075257335,6278,no,266447
evident,korostunut,1,0.616051730672126,0.0440607448424147,0.9332526706027324,7359,no,195808
kannada,telugun,0,0.6538869065752099,0.0,1.0,7657,no,660
nicolas,christophe,1,0.6580926720490383,0.1118304209695724,0.8547511797170251,7324,no,1070
divorced,avioitui,1,0.7810261750174847,0.0034755572549891,0.9955697264747632,6564,no,65435
rescued,pelastuivat,9,0.6688239879608674,0.0932844573269678,0.8775968723299793,6011,no,59230
macdonald,howe,8,0.6101216052728542,0.1417741056431055,0.8114444548827173,6684,no,664
madagascar,madagaskarilla,4,0.6857909061150051,0.0437713248887129,0.9400033019410926,7012,no,763
unofficial,epävirallisista,3,0.6636542866513511,0.0669210839222137,0.9083994798925744,6783,no,34310
servant,palvelijatar,3,0.5933726716786258,0.0852683747937914,0.8743542330116675,6359,no,89915
corn,viljaa,2,0.6467638662828408,0.0310919341832338,0.9541319346063633,7457,no,208151
boxer,potkunyrkkeilijä,5,0.6982754659469126,0.100028098692497,0.8746991706874322,6622,no,27671
beast,hirviöiden,5,0.5677020644004452,0.0800806770590083,0.8763772605633384,7145,no,93519
latvia,latvia,1,0.7728310858258649,0.0172556425541392,0.97815981216452,6885,yes,314
deceased,kuolleen,4,0.6159103522708278,0.015123614341425,0.9760335970144092,6242,no,91387
ferguson,dixon,8,0.662862686508068,0.0494206707674059,0.9306165583364984,7562,no,1202
suburban,lähiöihin,1,0.6063337350561333,0.0131641025486995,0.9787503656193604,6459,no,61497
sacrifice,uhraaminen,8,0.5886525124436219,0.0952355283979807,0.860743977507221,7506,no,189042
trilogy,trilogiaa,5,0.691226657281046,0.0627106610899118,0.916822447222255,7549,no,33748
rounded,kärjestään,0,0.6019365272646817,0.0,1.0,7591,no,95984
corrected,korjattu,0,0.6965234908660908,0.0,1.0,7707,yes,83895
terminology,termien,6,0.6523218678284172,0.0593145343984693,0.91665050549289,6614,no,74937
teen,teinien,4,0.5060878265514647,0.1402832908732316,0.7829678847158963,6069,no,200462
elliott,williamson,5,0.655846223065323,0.0187988316867022,0.9721352264360524,6716,no,1435
adolf,rudolf,4,0.651709229667506,0.1210477283163763,0.8433560163182625,7702,no,2475
jake,jason,1,0.6918105507644712,0.0140661759651934,0.980072758553236,6355,no,4328
rpm,sylinterisen,7,0.5748632102083588,0.1020104502187562,0.8492917420447614,7222,no,41601
educator,kasvatustieteilijä,4,0.6587202903947412,0.0486657413784749,0.931203417663643,7149,no,50050
nigerian,sambialainen,6,0.5969789125720377,0.0814145880930553,0.8799891390273684,6051,no,2582
publish,julkaisemansa,5,0.7254016245359395,0.1076895852336478,0.8707349399792226,5859,no,230884
judaism,juutalaisuus,1,0.7504466086398673,0.0218312631687971,0.971731336652611,6034,yes,1051
css,selaimen,5,0.5097925757187008,0.1622742058911063,0.7585445221642861,6126,no,19098
reds,tulokasjoukkue,7,0.5471652850087533,0.0242411952306166,0.9575762682627232,7351,no,26089
joins,yhtyy,1,0.6340002903663532,0.0188283206540095,0.9711588610913038,6627,no,88974
newman,clarke,3,0.6394185093890974,0.048207991482903,0.9298921850426518,7122,no,1632
mate,lähdössä,8,0.4053240957356949,0.075316456339677,0.8432998297491423,6338,no,129778
likewise,samoin,0,0.6796205128894122,0.0,1.0,6752,yes,212261
marco,paolo,2,0.6479992578662517,0.0497137547423213,0.9287475597503132,6202,no,1293
practiced,harjoittivat,2,0.6167159777708954,0.0360658053179236,0.9447505946822408,7396,no,113173
refuses,käskee,4,0.7295183121153419,0.0813930851479411,0.8996276468395538,6283,no,76521
reflected,heijastelevat,6,0.6712303858818274,0.0867375492125612,0.8855656747514524,6207,no,180001
artifacts,esineistä,2,0.6890148753101424,0.0351973574075522,0.9513991122802912,7710,no,65704
haiti,nicaragua,8,0.6191706994924533,0.1669254164091307,0.7876526635452438,7679,no,1918
madagascar,madagaskarilta,7,0.6484170268068081,0.0811452041969099,0.8887754865198108,7012,no,763
arsenal,arsenaliin,5,0.5794863769918692,0.11332729425609,0.8364245698963265,5869,no,45030
genesis,earth,8,0.458910032179501,0.1690192882262648,0.7308307117797189,7485,no,19514
pastor,evankelisen,8,0.6484155585749627,0.0917576644913129,0.8760321751289605,6672,no,103447
sacrifice,uhraamalla,4,0.6185536037691999,0.0653344370724028,0.904466179885232,7506,no,189042
interim,virkaatekevä,9,0.5476602094707836,0.0857082422486328,0.8646787000268814,6463,no,93509
malcolm,trevor,5,0.6155217425647976,0.0636119739325852,0.9063336536129254,6383,no,1247
doug,jerry,8,0.6624606358715321,0.0496966258736932,0.9302167814003528,5881,no,3130
extending,ulottuva,3,0.6525172197581548,0.0557761339195994,0.9212527780615384,6233,no,129022
demo,äänitetyn,7,0.6405807158445678,0.0919160771078377,0.8745167514831562,6296,no,128035
marking,jälkeiselle,8,0.4564436494906145,0.0416105714544736,0.9164537319340152,7081,no,82411
uncertain,varmuutta,6,0.6329370868796835,0.084973479739201,0.8816377921007664,6850,no,110198
likewise,toisaalta,2,0.633523722418526,0.0460967904708862,0.932172749944075,6752,no,212261
midlands,walesissa,4,0.6308052735313578,0.0461923075322209,0.9317688735908748,7594,no,3122
baroque,barokkityyliin,6,0.743715149551317,0.0558320787225383,0.9301703805001308,6350,no,12336
thomson,hewson,8,0.5461458394949641,0.0884656531683463,0.8605987219092465,7372,no,1601
summaries,yhteenvedot,0,0.7386726591067281,0.0,1.0,6376,no,28159
rochester,rochesterissa,2,0.7173045113541457,0.0145351334453918,0.980138909461002,6050,no,4242
varies,vaihdella,2,0.7498553287575707,0.0997446672883101,0.8825980840954198,6565,no,141788
demanded,vaati,0,0.7866507655872241,0.0,1.0,6938,yes,125249
elliott,harrison,6,0.6557499728566534,0.0188950818953719,0.9719925585131324,6716,no,1435
