en,nl,position,score,rel_score,ratio_score,index,correctness,freqs
nominating,verwijderingsnominatie,3,0.7288054138774487,0.0585091014526207,0.9256852245025716,6816,no,12296
xbox,gameboy,7,0.7154256825763053,0.1386164329780961,0.8376936799093178,6919,no,43268
cuts,doorsnijden,8,0.4989698311223765,0.06139852594401,0.890431846891854,6163,no,398163
nationally,jaarlijks,8,0.4570510834836842,0.1036862674084134,0.8150894224480406,6649,no,119931
canon,kapittels,9,0.4932877167505732,0.1365040345982572,0.7832552835029907,5780,no,40018
theodore,theodoretus,2,0.5127587358973552,0.1417781450993961,0.7833916633032328,6770,no,1392
kingston,harborough,4,0.6286275633743117,0.1065329159083763,0.8550888970360284,6083,no,2478
martha,mary,5,0.63879604175982,0.0873085207145394,0.8797576475528309,6707,no,2419
kilometers,kilometers,1,0.7716980838552558,0.0400169978886624,0.9507006845275212,6385,yes,86652
casey,delaney,2,0.6244051228871709,0.0212748951136371,0.9670504049676036,7047,no,2485
entrepreneur,bouwondernemer,3,0.6654144672974109,0.170751673923011,0.7957921691569676,6804,no,108276
priority,noodzakelijk,5,0.5447356198178717,0.1858584636697303,0.7456063936591073,6677,no,344855
churchill,canning,8,0.52303336245288,0.2599744828373238,0.6679797215301588,6945,no,2825
ain,tell,4,0.4773523476674031,0.2620645214840268,0.6455794661747744,7055,no,5145
naples,reggio,5,0.6860758564799299,0.1982918057313469,0.7757812568185304,6698,no,1879
bce,ptolemaeïsche,1,0.6231287567663142,0.1959464293656525,0.7607711322680916,7178,no,926
distant,verst,2,0.5226954838126451,0.0272881796572744,0.950383654152362,6581,no,166675
hosting,evenement,8,0.5219995492247158,0.0466783268709973,0.917917807544282,6186,no,619516
kills,redt,4,0.7310469647749205,0.1262629949055899,0.8527218849147119,5756,no,89966
shelter,onderkomen,7,0.6076633658974873,0.1074279222748711,0.8497703383445809,6762,no,188545
imposed,sanctie,9,0.6692391690774395,0.1537666802969642,0.8131645353263919,6373,no,151356
chang,shuang,1,0.7291712311513465,0.0694045725173029,0.9130895624454698,7180,no,3806
endings,hulpwerkwoorden,9,0.4377874597902546,0.0469633825696064,0.903118512716802,6561,no,23479
quarterly,jaarboek,8,0.603976853950644,0.0975034197125379,0.8610033334175345,7219,no,91996
accuracy,nauwkeurige,8,0.6803962581021776,0.1189289942642004,0.8512132652983065,5735,no,213289
fake,onvervalste,6,0.5696565907347254,0.0814753792704766,0.8748711735505389,6817,no,254311
bce,hellenistische,4,0.615024157437031,0.2040510286949357,0.7508763149588813,7178,no,926
eurovision,liedjeswedstrijd,9,0.6978366000711055,0.165593015636883,0.8082148068304313,5878,no,344
geology,paleontologie,5,0.690529276683086,0.1834362367495928,0.7901104403661084,6442,no,29529
answered,antwoord,2,0.7270961122431174,0.0589683118079158,0.924982851273158,7163,no,279588
lover,verliefde,1,0.7622861005126798,0.0348527454069016,0.9562776979376844,6027,no,173040
wednesday,zondag,2,0.7126796756491394,0.0213362756125001,0.970932136316892,6291,no,14746
excessive,overmatig,1,0.7059683844454477,0.0101093146259806,0.985882377514214,6738,yes,283241
mit,mit,0,0.75388535846102,0.0,1.0,5999,yes,10874
cites,bronnen/referenties,4,0.6588227148049117,0.036589593496255,0.9473843171029857,6636,no,41017
gaming,mmorpg,1,0.643558821116951,0.0430703105581893,0.93727281792849,5819,no,325818
surprised,verbaasde,2,0.7111496081326465,0.1049595895433592,0.8713902626728781,5637,yes,474850
honored,uitreikt,6,0.621076084093459,0.1806188571013707,0.7747037584742894,6656,no,141792
screenwriter,filmregisseuse,6,0.8205702440493161,0.0775190934561771,0.9136844295785852,6552,no,13265
implement,vereenvoudigen,9,0.6621911921625586,0.1529708945247244,0.8123429720015818,6742,no,402948
wireless,randapparatuur,4,0.6952337884286148,0.1014752514041255,0.8726319819021646,6409,no,367025
horizontal,zijwaartse,7,0.6726578107122876,0.1873162493708339,0.7821838377860738,6150,no,115365
bike,fietsen,1,0.7247691950720792,0.0598918689653258,0.9236716695777444,7002,no,539581
uprising,boerenopstanden,8,0.7353529164306483,0.1008765441435763,0.8793673879005576,6611,no,33232
wrestler,sumoworstelaar,3,0.7157396236318496,0.1273504502943209,0.8489479899801632,6122,no,16374
protecting,beschermt,2,0.7521212771508922,0.1099587170130748,0.8724495200474855,6888,no,240101
blow,klappen,3,0.6184967665798758,0.0329934136583232,0.9493570054328984,6873,no,252984
endangered,bedreigd,3,0.6577794105851591,0.1250769948324982,0.8402299655889395,6337,yes,71370
nursing,verpleegkundige,4,0.7049994825797564,0.0537609515580116,0.9291463429836008,6090,no,297916
evangelical,evangelicale,6,0.7463015061770899,0.0861323346966302,0.8965295132569021,7138,no,36492
portraits,portretbustes,7,0.7571614165044562,0.1493210179277619,0.8352742289801894,6730,no,59414
shoulder,linkerschouder,6,0.7376385368235551,0.1112573701503446,0.8689387364972118,6625,no,341486
colored,lichtgekleurde,7,0.6964796313543581,0.0793279567442429,0.897747897853558,5987,no,211958
nicolas,christophe,8,0.5868212572237396,0.1503244825276528,0.7960722358941519,7324,no,1070
physically,onkwetsbaar,6,0.5312728143558665,0.2262365226142303,0.7013416052148791,7142,no,258495
lecturer,lector,6,0.7690905543708269,0.0541967257679973,0.9341703350999684,6691,no,41066
optical,interferometrie,3,0.6976776023361682,0.1664539573011427,0.8073742875783798,5885,no,124269
learns,probeert,6,0.7323742642363389,0.0955503932916621,0.8845904727889681,6605,no,71040
glacier,gletsjerrivier,4,0.6242235439885627,0.0863936653511575,0.8784244678911851,5647,no,23482
cluster,ringvormige,6,0.4804953573962162,0.2437727244053977,0.6634219696676207,6853,no,103673
bike,tweewieler,6,0.6833483288912523,0.1013127351461526,0.870883442814332,7002,no,539581
cognitive,neurowetenschappen,6,0.7120962836299805,0.1546819309157345,0.8215438178764051,7033,no,125332
metre,overspringen,2,0.5769045518258972,0.1784805166880059,0.7637224719848683,5895,no,34581
algeria,algerije,0,0.875131047814329,0.0,1.0,6135,yes,578
chilean,ecuadoraanse,9,0.7003302499193106,0.1261531919123691,0.8473615011175731,6293,no,679
albany,williamsburg,2,0.6040598309134748,0.0786974781769089,0.884735795385691,6189,no,3064
bullet,steekwapen,9,0.56903417978835,0.1172425025771268,0.8291614656452959,7022,no,106362
hurling,honkbal,1,0.4882391189043215,0.027859168028722,0.9460196463850375,7191,no,10608
bag,zakje,4,0.6582970346847647,0.0102695917827166,0.984639389140648,6943,yes,708102
learns,vertelt,1,0.7949441753240687,0.0329804822039323,0.9601648750232844,6605,no,71040
trek,sciencefictionfilms,5,0.5337694949460343,0.090173979115244,0.8554773262899967,5718,no,54245
economist,econoom,0,0.8731586452401677,0.0,1.0,7026,yes,57898
enhanced,sterkere,0,0.5767721594709552,0.0,1.0,6860,no,263743
ferdinand,ferdinanda,3,0.6498658837806874,0.1626252982050161,0.7998436145392189,6031,no,594
sad,vrolijk,5,0.5085483891351041,0.0586777309734913,0.896553192997781,6829,no,358106
funny,sarcastische,3,0.6673895615343779,0.0875283233990019,0.8840558355472977,5733,no,501376
trumpet,klarinet,7,0.7417594416738729,0.0750663836919059,0.908099889400178,6848,no,34393
hayes,woodson,6,0.642292352595007,0.1024882248767891,0.8623913834800959,6918,no,1230
twins,halfzussen,9,0.5359307859586973,0.174126656707433,0.754771028026098,6177,no,79071
drag,glijden,8,0.4798070977990691,0.0376781457368142,0.9271899127415376,7246,no,165761
breed,gefokt,0,0.7472444463217869,0.0,1.0,6261,no,173187
sudan,jemen,4,0.7578658179279165,0.1105094777511841,0.8727399566741915,6195,no,1345
prey,aaseter,9,0.6342221037158977,0.1432708475106326,0.8157271428832681,7054,no,88568
paralympics,olympische,0,0.8237404420813511,0.0,1.0,6404,no,210
roller,achtbaantreinen,5,0.5770002541958861,0.0852703605759285,0.8712454415551739,6856,no,79654
prestigious,laureaat,3,0.6175950147039164,0.2493114214263857,0.7124125383827321,6079,no,139260
terminology,begrippen,1,0.7328021027695466,0.0356528363635387,0.953604519213892,6614,no,74937
cleaned,schoongemaakt,9,0.6524924550832185,0.0576647980645541,0.9187999590105504,6535,yes,148462
investors,investering,7,0.7316960798313423,0.1321199182176413,0.8470508551403915,6824,no,520687
responses,beantwoorden,9,0.6237056749384748,0.0894929424023829,0.8745189064778968,5824,no,277454
associates,leidinggeven,6,0.4820012277765151,0.0982140453753433,0.8307282660075065,6599,no,126010
winnipeg,canada,9,0.6079104795295176,0.1395281183873216,0.8133249757556062,6384,no,3031
ancestry,afstamming,1,0.7063217612137218,0.0478631727260792,0.9365365567884713,7037,yes,27952
greene,johnston,5,0.6087485899520366,0.0296124287290131,0.953611784143404,7264,no,1968
permanently,weer,7,0.5251308139980734,0.1754652107483955,0.7495486634942117,5995,no,140804
garrison,garnizoensplaats,9,0.6925092131705495,0.1391029375697849,0.8327309943151384,5634,no,14305
reconstruction,reconstructies,6,0.6352611836823767,0.1029475900864926,0.860544071345967,5769,no,78398
reconnaissance,verkenningsvlucht,0,0.7912606027714459,0.0,1.0,5960,no,14671
module,configuratie,4,0.5687649146596596,0.1848169843791309,0.7547486416342154,6487,no,233073
bang,ping,3,0.450628741434618,0.0693866409637352,0.8665680991133023,7150,no,78568
gerald,john,1,0.612297719594066,0.0901038783105927,0.8717202828419205,6494,no,986
header,sjabloon,9,0.4944035726496888,0.0369237819151311,0.9305065293591496,5913,no,102354
julie,julie,0,0.7994557339764246,0.0,1.0,6453,yes,2984
sketch,schets,1,0.5793504354558945,0.0567737403167261,0.9107505382140678,7268,yes,66752
boulevard,hoofdstraat,7,0.593812349039103,0.1793168156585733,0.7680635735314768,5762,no,9240
monarch,troonopvolger,5,0.6596688125343726,0.1094567290297409,0.8576867843874397,6316,no,21965
customer,klant,0,0.8292630544532518,0.0,1.0,5748,yes,1439964
fringe,pseudowetenschap,2,0.5083967287200347,0.0215213774790008,0.9593873520696092,5847,no,46715
jake,josh,1,0.7057051403682089,0.0331159870890743,0.9551772602889066,6355,no,4328
lifestyle,leefstijl,1,0.6626465465140882,0.112878132675679,0.8544493351344937,7130,no,514124
clergy,anglicanen,7,0.7409263042196814,0.1130987718509353,0.867569729484637,7127,no,51283
hometown,opgroeide,9,0.5993767623653725,0.1831767660780235,0.7659242985685762,6871,no,66773
rat,ratten,1,0.6009300869799759,0.1217408231171491,0.8315404405847918,7314,yes,63749
highland,scottish,9,0.5007682352872668,0.1868510718597736,0.7282637792196003,6787,no,7166
malayalam,bengaals,4,0.5339515407911273,0.1004089269450113,0.8417162921527193,6722,no,1641
southwestern,noordoostelijke,6,0.7377461259418854,0.0258950167752477,0.966090071203982,5750,no,21009
bag,flesje,9,0.6187066910500529,0.0498599354174285,0.9254226378590352,6943,no,708102
logos,clublogo,8,0.4690939121668873,0.1825690950088069,0.7198412477024575,6381,no,64607
counsel,landsadvocaat,3,0.6591667084144658,0.0195579196650576,0.9711843082512012,6931,no,178674
graduation,afgestudeerde,6,0.7246930205229548,0.0681988851761415,0.9139871593013548,5740,no,138900
builder,hoofdarchitect,9,0.5645541427928245,0.1789500233585887,0.7593153723873741,7018,no,99079
integral,integreerbare,2,0.6167684213595891,0.0478574899926441,0.9279933430592944,6354,no,145965
useless,onzinnig,2,0.7203788443274203,0.0902210891708367,0.8886983758048499,7115,no,150843
powell,smith,2,0.652222981707008,0.1059344096101383,0.8602738549760776,5755,no,1410
sequences,sequentieel,2,0.6068208769995052,0.0794206234792214,0.884267239122354,7143,no,77851
surrender,overgaven,3,0.7500808814397069,0.0952540270880106,0.8873180012713417,5982,no,91229
praise,lovende,2,0.6935533700007575,0.0394003027982403,0.9462444841189228,6123,no,179103
proximity,omgeving,6,0.5389800626824219,0.1896655289432931,0.7397012606360226,6978,no,102062
hammer,hamers,1,0.5259385242827981,0.0869911249701258,0.8580732306290683,5675,no,76574
lectures,lezingen,0,0.8333165675529942,0.0,1.0,6239,yes,109440
bacteria,ziekteverwekkers,8,0.7443199361834464,0.1256675139445707,0.8555524979974378,6650,no,272230
compensation,vergoeden,5,0.7481442524513406,0.028203139910831,0.963672010509344,6861,no,347995
hopkins,cornell,5,0.591150728183937,0.1510487039138388,0.796485018202035,6432,no,1294
silence,ongehoord,7,0.5381180264292176,0.1670668463756481,0.7630878755082459,6989,no,192256
aids,preventie,6,0.5584867240010098,0.1679053114890651,0.7688502856783328,6204,no,142028
lectures,cursussen,6,0.6646733092142694,0.1686432583387248,0.7976240184040262,6239,no,109440
div,ev}},4,0.4576745164023992,0.0431260926195768,0.9138857025278012,6628,no,22178
manages,lukt,4,0.6559913034090126,0.1209716569768717,0.8443018996468117,6197,no,145730
blake,blakely,5,0.6105266167815778,0.1135525464470738,0.843176613533877,5704,no,2908
cox,mcelroy,3,0.5621638431003293,0.1073141779623012,0.8397047033867272,6127,no,3786
targeted,cyberaanvallen,3,0.5536804944475857,0.1279409773221044,0.8122990800305455,6466,no,347475
supporter,gekant,5,0.6540145548032558,0.06592449078267,0.9084304550685716,7110,no,71546
glory,glorieus,6,0.5446919211091608,0.1482782471874661,0.7860250643228333,6236,no,200255
reflected,weerspiegeld,0,0.7666306867207255,0.0,1.0,6207,yes,180001
larvae,verpoppen,7,0.6828451464489189,0.0961731450835037,0.8765457164114598,7175,no,26769
hopefully,tenminste,3,0.7328260743905479,0.1551270105214898,0.8252981906844132,6765,no,274720
strings,koperblazers,4,0.6890009391930767,0.0296935171929592,0.9586840876131516,5912,no,127712
memphis,memphis,0,0.7717567035213714,0.0,1.0,5996,yes,10784
geometry,meetkunde,0,0.7675285393507327,0.0,1.0,6345,yes,55491
varied,variëren,8,0.7070082854965256,0.0584274517422036,0.9236677242782292,6701,no,216097
explorer,expeditie,7,0.5432046462234021,0.1569954390992809,0.775784890076198,6201,no,38234
quarterback,pitcher,7,0.6035492921346326,0.0740445958676336,0.8907242270352562,5943,no,88293
underlying,onderliggend,1,0.7250294199732503,0.0512779293137939,0.9339463559621234,6533,no,243128
floating,beweegbare,9,0.5260390444015075,0.078571847454562,0.8700455970725939,7266,no,150063
philosophers,filosoof,4,0.7190746102544276,0.1670370622868816,0.8114943438135394,7075,no,39041
kumar,kumar,0,0.6593870290984688,0.0,1.0,6331,yes,2562
roberto,giovanny,9,0.6900073632517412,0.1198754455650479,0.8519842077643532,6835,no,670
inches, cm,4,0.6760023225267672,0.0700870968743417,0.9060607280416856,5975,no,405253
workshops,workshops,0,0.7625769274941271,0.0,1.0,7202,yes,244888
graduates,docenten,4,0.6829238351836038,0.0734054182939343,0.9029451552264806,7211,no,155458
rosa,clara,1,0.5788973917299922,0.1352490718628587,0.8106143784813771,6641,no,8319
ferdinand,leopold,6,0.599418437392153,0.2130727445935506,0.7377537758959951,6031,no,594
array,programmeerbare,6,0.509247328579606,0.0466515711560321,0.9160790367129388,6500,no,355921
surfaces,afvlakken,3,0.6907378460350687,0.1202747299229398,0.8516980704265094,7323,no,177010
sketch,sketchprogramma,8,0.5049600113133552,0.1311641644592653,0.7938072950930427,7268,no,66752
intensity,lichtintensiteit,2,0.7282034662227221,0.1094709106828577,0.8693156748004518,6997,no,195730
alpine,alpen,1,0.6388490766912909,0.0397143145272342,0.9414729485245033,5645,no,23242
springfield,pennsylvania,1,0.6442857754374005,0.0643987844145759,0.9091291273115546,6308,no,9676
telugu,gujarati,9,0.5604837379472809,0.1120340283260483,0.8334110503178667,6886,no,1902
wagner,kreisler,6,0.5614625041773479,0.1757977784508647,0.7615526258593853,6557,no,1247
loyal,loyale,1,0.7486231259434335,0.0223583177539545,0.9710001869218396,7322,yes,143758
sail,zeilschip,1,0.7056578685508742,0.0207207532357749,0.9714738944480376,6588,no,82136
strikes,ontploffende,9,0.5357706891296188,0.0210915878645936,0.9621242293903616,5768,no,145760
circular,ellipsvormige,3,0.6898447913951624,0.091879728113466,0.8824653368027663,5904,no,101655
genres,muziekstijl,9,0.6846035835185107,0.1839060384822044,0.7882510062944899,6922,no,63598
atlas,ruimtevaart,9,0.3677912801314508,0.3305904174156719,0.5266336180103495,6055,no,12107
eliminate,uitschakelen,7,0.6392686183235936,0.0982905606591635,0.8667353570262307,7308,no,372089
mathematician,wiskundeleraar,8,0.6945432531099492,0.1688855093790253,0.8044013395011474,7056,no,13466
illustrate,beschrijven,3,0.6108527049697803,0.093047247553788,0.8678118286267784,6276,no,119205
authorized,uitgevaardigde,8,0.5908026286121302,0.0529201657161981,0.9177904430564464,6277,no,207847
fake,misleiden,7,0.5695946958773823,0.0815372741278197,0.8747761162346731,6817,no,254311
indie,punkrockband,3,0.6681073871043737,0.0117815073214704,0.9826714226132202,5656,no,56438
followers,aanhang,9,0.644819102406402,0.2411502307696547,0.7278119888132356,6305,no,209040
duck,kwak,3,0.5307426907754879,0.1486915507568812,0.7811538752866971,5993,no,78432
bats,ratten,8,0.4986688999180527,0.1018153406387222,0.8304446082642934,6910,no,46784
contestants,deelneemsters,4,0.6370670549973863,0.054064384573934,0.92177409175964,6579,no,38982
prairie,missouri,8,0.4732189228153068,0.220576081503769,0.6820731193931655,7236,no,29869
humor,ondertoon,7,0.627683023179077,0.2090479847590616,0.7501610639789783,7326,no,176017
debates,debat,2,0.7638764661221612,0.0531308183339036,0.9349689784353926,7318,no,86744
enrollment,onderwijsniveau,2,0.6175824162410435,0.0901149199152695,0.8726646048935172,7155,no,92223
gen,brigadegeneraals,1,0.6115364675992543,0.0298325797263651,0.9534860937696308,5776,no,19728
survival,levensvatbaarheid,8,0.5122313305362378,0.2399504781151009,0.6809940424571927,5823,no,249337
coordinates,coördinaat,1,0.7108201783520045,0.0644928914638194,0.9168169685580824,6616,no,57496
barnes,wright,7,0.6055364577915707,0.094214570327076,0.8653598686658858,6704,no,3001
careful,zorgvuldiger,1,0.7643130084413736,0.0035408871535265,0.99538859257752,6484,no,458615
jets,rockets,9,0.5312428512962502,0.1857701788026796,0.7409110141596059,6380,no,46885
receiver,ontvanger,2,0.6025174608401673,0.0370435530997743,0.9420797198510088,6284,yes,169656
mate,achtervolgers,8,0.4429818489372894,0.0859692613176204,0.8374721979954055,6338,no,129778
tight,strak,0,0.61250137111453,0.0,1.0,6791,yes,402805
jeffrey,chris,5,0.5678693497165266,0.0773169854975819,0.8801633244883839,7112,no,2050
louisville,louisville,3,0.7093654069949161,0.01528906850274,0.9789015744472698,6431,yes,8400
discusses,verwoordt,6,0.6283917971373845,0.1507962065589583,0.806470061341287,7113,no,126888
separately,afzonderlijk,0,0.771066080361021,0.0,1.0,6516,yes,145540
automobile,automobiles,4,0.7186164415928218,0.0744260372900915,0.906151260150744,6210,no,330119
nominate,kandideren,6,0.5991351789134867,0.0890553883437829,0.8705948721460884,6427,no,29071
ruth,margaret,2,0.6431218046856831,0.0721399063399851,0.8991419431126291,5684,no,2530
porter,dixon,4,0.6067715305278494,0.1232949974131178,0.8311181341776466,5994,no,10956
sin,goddelijk,6,0.4556090612132177,0.2048016330520241,0.6898874672526588,6039,no,308951
southwestern,noordwestelijke,1,0.7573696357323805,0.0062715069847526,0.991787363679178,5750,no,21009
plains,grasvlakten,7,0.5946088728677549,0.1013520070180598,0.8543711148898362,5918,no,41195
environments,interacties,4,0.6069275333601422,0.2295190254770157,0.7256022837895383,7226,no,232945
estonian,estlands,5,0.6925868751985116,0.0484757828308259,0.934586121287322,6671,no,187
slovakia,roemenië,6,0.7118577809502332,0.1246324135694214,0.851005529549584,6013,no,576
baroque,renaissancistische,7,0.7464644294749747,0.1305117643782847,0.8511798093345705,6350,no,12336
millions,miljarden,5,0.7253642202055348,0.1387912477316976,0.8393908817553433,5851,no,528626
northeastern,noordoosten,0,0.7880499119811342,0.0,1.0,5763,no,22339
robertson,albertson,6,0.6686578497877201,0.0794536596217574,0.8937943627087435,6179,no,1268
kerry,connell,9,0.5423451590248598,0.1844662893918963,0.7461978759501835,7023,no,2868
designers,designer,6,0.6878264293715767,0.1946517865574493,0.7794259585744785,6272,no,331385
speculation,gerucht,9,0.6453776438624181,0.1788876341911423,0.7829732260303724,6659,no,106703
marsh,moerasland,1,0.4959065169888109,0.0027862916317857,0.994412809682392,6286,no,17766
nineteenth,achttiende,2,0.7776867935522472,0.0892403331243584,0.897061321098044,6332,no,45130
inline,bronvermeldingen,2,0.5881479652266692,0.0175340950280977,0.971050661429988,6366,no,22386
berry,lamont,5,0.4687134452100151,0.1432707332794348,0.7658914424339082,7232,no,76122
limestone,kalkstenen,2,0.7861119417906933,0.0531680572642101,0.9366503939995214,7176,no,37104
breeding,broedsel,9,0.617980346482768,0.0545806304855622,0.9188465695235656,5712,no,124230
pull,slaan,7,0.6407180814287108,0.1209068556971344,0.8412514483133885,6160,no,544378
bavaria,palts,4,0.7427506393917636,0.0710773975200345,0.9126628792616324,6330,no,417
considerably,flink,7,0.6650603184699166,0.1446860659146646,0.8213192813146946,6728,no,266110
escort,escorte,0,0.7703252478315155,0.0,1.0,7272,yes,66007
arrive,vertrekken,7,0.7060455121189609,0.1558275140350118,0.8191989895189348,5814,no,373596
marking,markeerde,1,0.6292338912987661,0.0425480956987507,0.9366638336212072,7081,no,82411
ludwig,von,8,0.6347035211652026,0.1082954546045197,0.8542454860152005,6456,no,833
graduates,bachelors,8,0.6603827750764504,0.0959464784010877,0.8731419180734662,7211,no,155458
chaos,chaotische,2,0.5690918210157483,0.2399562455938362,0.7034091601016953,7179,no,119668
andré,andré,0,0.6990593735065767,0.0,1.0,5874,yes,0
viii,ii,9,0.6764581460279999,0.180903628866605,0.7889996566632056,6158,no,10280
biased,onbevooroordeeld,1,0.7253354922387046,0.0002669749699156,0.9996320644127042,6818,no,58044
reveal,ontdekken,1,0.6705172906645064,0.1009595225885896,0.8691347285437234,6067,no,308012
associates,leidinggevend,8,0.4755764884546329,0.1046387846972255,0.8196552391170188,6599,no,126010
wrestlers,worstelde,4,0.6319197431220943,0.1563083706477532,0.8016965293204534,6037,no,13621
vandal,vandalisme,2,0.7544793709863846,0.0300737399811339,0.9616676811796124,7210,no,1865
contestants,presentatoren,7,0.602722884929854,0.0884085546414662,0.8720814166748045,6579,no,38982
consciousness,onderbewustzijn,1,0.8494561169740222,0.031492530056852,0.9642515711182558,6883,no,246043
crops,gewas,4,0.7513810098123876,0.0814209804545464,0.9022324857455624,6397,no,169439
verified,geverifieerd,0,0.7227181411634794,0.0,1.0,6180,yes,90033
freight,treinvervoer,6,0.7920550814684473,0.0396666327577368,0.9523078067107557,6154,no,79405
elimination,uitschakeling,8,0.5815784138411085,0.1388328961780905,0.8072866232841477,6766,yes,108822
entities,instanties,2,0.6694784034279512,0.1476898454686699,0.819266294709703,7168,no,185095
cliff,afgrond,5,0.5123852300584741,0.0647483471945868,0.8878104658149251,6142,no,55687
intelligent,intelligentie,3,0.6993795813142851,0.1286434270582679,0.8446378593861642,6531,no,246932
trinidad,belize,8,0.6647711247140342,0.1151387065455069,0.852369207399835,6580,no,2154
boeing,passagiersvluchten,7,0.7281028787107735,0.1537853394016275,0.8256181041506705,6635,no,2189
algeria,mauritanië,3,0.7538341886961633,0.1212968591181657,0.861395776756968,6135,no,578
logical,deductieve,7,0.6654644435367312,0.1849868447524923,0.782483903193781,6450,no,191562
separately,elk,8,0.5385775411506845,0.2324885392103365,0.6984842867144628,6516,no,145540
denis,thierry,8,0.4640744338114743,0.2100724864473672,0.6883876791030819,5642,no,439
arcade,videospel,5,0.6490565611742368,0.0822743969037984,0.8875004592722033,6479,no,45634
absent,ontbrekend,6,0.5054341368865372,0.2020652216685738,0.7143951874652704,5969,no,122576
cent,procent,3,0.587127891960277,0.0630851777231368,0.9029776842937766,6679,no,533892
proven,aangetoond,1,0.7460222716673413,0.0435396618862948,0.9448559257532428,5976,no,487133
miscellany,gyrinidae,2,0.4106678735521493,0.00565911496736,0.9864070427250362,7039,no,1488
gathering,verzamelden,1,0.6600923025848338,0.0103169948042416,0.9846109013636574,6244,no,256458
silva,henrique,5,0.6605553772566173,0.0832128334885728,0.8881199380581203,6572,no,1156
followers,geloofsgenoten,6,0.6670473119851725,0.2189220211908841,0.7529011298776177,6305,no,209040
sacramento,california,4,0.6348541278744472,0.0845941335303195,0.8824180443981554,7084,no,12039
summaries,uitlegpagina,4,0.7014433100344832,0.0593569266715354,0.9219809303312932,6376,no,28159
stamp,bankbiljetten,3,0.6275860277611869,0.1498677174253406,0.8072326252806407,6892,no,105708
decrease,toeneemt,8,0.7396009995127353,0.0628731023157445,0.9216509265875562,6838,no,353877
jeremy,jeffrey,6,0.6075610682985735,0.0726345470641431,0.8932152083553044,6015,no,4991
batman,superhelden,8,0.5853403272921089,0.1615473425737503,0.7837059720067889,5963,no,12095
motto,devies,1,0.7144804004898935,0.0997230179429646,0.8775207574847732,6914,yes,50679
theological,theological,3,0.7579045096137573,0.1222832307658211,0.8610714224296206,5664,no,60650
cello,contrabas,6,0.8043938905472705,0.0964384222287076,0.8929452009425307,7280,no,18903
consciousness,realiteit,7,0.6463452037629023,0.234603443267972,0.7336922599760234,6883,no,246043
algebra,algebraïsch,1,0.776753986619237,0.0106343491880799,0.9864941494501864,7173,no,22084
provision,verstrekking,5,0.6619326101797686,0.0964651670714313,0.8728039955218913,6575,no,292202
permanently,tijdelijk,0,0.7005960247464689,0.0,1.0,5995,no,140804
hypothesis,nulhypothese,8,0.6692200660468216,0.196977683587623,0.7725950180882458,6668,no,76010
ussr,sovjetstaten,5,0.7270298617344712,0.1503640929559795,0.8286241976569935,6114,no,833
raiders,strikers,4,0.5272276575068366,0.1345074676238433,0.796735185249112,6615,no,8322
eventual,verliezende,9,0.550886851261898,0.1186675193399603,0.8227664181576608,6964,no,63600
aggressive,agressieve,0,0.8545089678102663,0.0,1.0,6451,yes,250253
tribal,indianenstammen,7,0.5500172673556604,0.0707814693704743,0.8859832258297594,5980,no,99559
flute,piano,6,0.7906223835455617,0.0410942151326023,0.950591084513748,6644,no,34151
kilometres,noordwesten,7,0.6106651171544613,0.2348007044487978,0.7222824406981412,7051,no,58331
sheep,runderen,3,0.7083194135072187,0.0705558482481577,0.9094131606014244,6084,no,141415
guatemala,mexico,7,0.7718091830731815,0.0898674055003256,0.8957063396034702,6759,no,1227
neighborhoods,woonwijken,2,0.6987488505905747,0.0329363683467146,0.9549856037893564,7003,no,110790
pocket,speelkaart,9,0.4240600299824089,0.1758898418091506,0.7068257698198824,6828,no,311292
explaining,verwoorden,7,0.6682352165794156,0.0951886679612423,0.8753134793280457,5973,no,169624
willie,billy,4,0.6619746404910406,0.1287644081362543,0.8371594164221605,6589,no,1672
smoke,vonken,5,0.6379182374888643,0.140025746985914,0.8200053605653225,6508,no,396488
monroe,kentucky,8,0.5988190403577291,0.1366884221562544,0.8141576678378628,6229,no,3856
halifax,harborough,9,0.6157190610564187,0.1375956034630265,0.8173464424049124,6398,no,2858
desk,"helpdesk,",1,0.5166837073245876,0.070934140201456,0.8792852523113465,5633,no,296645
rainbow,regenbogen,7,0.4578341564042784,0.0699668379836851,0.8674370857053453,7159,no,52785
colleagues,onderzoekers,6,0.5667411177342438,0.0990395623451658,0.8512429613707728,6549,no,315784
debates,discussieerde,3,0.7021638413681872,0.1148434430878776,0.8594340034993244,7318,no,86744
automated,automatiseren,3,0.6853453204825093,0.0756236663475343,0.9006218812378167,6692,no,168907
pack,eevee,7,0.4828020551336983,0.156126308540055,0.7556434845960673,5783,no,429780
cherry,cranberry,5,0.4685447199542682,0.0539344528968363,0.8967720519795599,6532,no,75810
carpenter,hunt,7,0.5198378847190533,0.054952382370962,0.904395767435018,7229,no,23924
fraser,mackay,6,0.5922670678013386,0.0947323672370233,0.8621070667521967,6414,no,1085
michelle,cheryl,6,0.6775616152435733,0.1054535459939272,0.8653237495079082,7062,no,7089
dust,stofdeeltjes,1,0.6352880647657164,0.0043743253735164,0.993161509194617,6513,no,297720
baden,wuerttemberg,6,0.685660573375773,0.0771197000795327,0.8988965724949998,7071,no,285
